shot,timestamp,x,y,z,strokes
1,9.2045,1.550735,1.898148,-0.609634,41
1,9.2202,0.821136,1.260880,-0.275040,41
1,9.2350,0.978653,0.691025,0.216080,41
1,9.2553,0.829742,0.019318,0.777100,41
1,9.2782,0.520081,-0.324173,0.964172,42
1,9.2885,0.430786,0.175064,0.753647,42
1,9.3004,0.190262,1.271896,1.081253,42
1,9.3198,-0.266968,2.277878,0.808197,42
1,9.3353,-1.044098,1.544556,0.617203,42
1,9.3510,-1.459290,0.470123,0.955872,42
1,9.3658,-1.072037,-0.107834,0.667053,43
1,9.3857,-0.287064,-0.290970,0.480621,43
1,9.4013,0.129639,-0.080765,0.119202,43
1,9.4159,-0.004547,0.366455,0.305939,43
1,9.4313,-0.246902,0.709152,0.126022,43
1,9.4509,-0.290359,0.790527,-0.045090,43
1,9.4658,-0.018158,0.702469,0.141052,43
1,9.4810,0.302444,0.670593,0.395325,43
1,9.4964,0.760284,0.683716,0.359451,43
1,9.5163,1.340622,0.637985,0.415085,43
1,9.5313,2.080566,0.564194,0.608032,43
1,9.5464,2.665100,0.387421,0.480560,43
1,9.5615,2.820770,0.007446,0.421753,43
1,9.5813,3.345749,-0.377502,0.566116,44
1,9.5966,3.094421,-0.597519,0.452225,44
1,9.6115,2.777588,-0.483246,0.084869,44
1,9.6267,2.632050,-0.445389,-0.060760,44
1,9.6466,2.129456,-0.723160,0.049118,44
1,9.6619,2.336243,-0.356995,0.149597,44
1,9.6770,2.100342,-0.154190,0.490402,44
1,9.6919,2.080505,0.306763,0.168167,45
1,9.7117,1.980118,0.965408,-0.103592,45
1,9.7269,1.569458,0.989563,-0.213593,45
1,9.7423,0.959457,0.623444,0.103439,45
1,9.7572,0.819763,0.639160,0.248459,45
1,9.7769,0.613815,0.883087,0.329926,45
1,9.7922,0.122513,1.262039,0.375870,45
1,9.8073,-0.508408,1.634583,0.158112,45
1,9.8225,-1.134979,1.587357,0.090607,45
1,9.8423,-1.355469,0.928436,0.194870,45
1,9.8576,-0.468628,0.416428,0.305176,45
1,9.8729,-0.086914,0.258820,0.091400,45
1,9.8880,-0.228165,0.495316,-0.018433,45
1,9.9074,-0.237579,0.886810,-0.136795,45
1,9.9227,-0.111023,1.081604,-0.245300,45
1,9.9379,0.232513,0.859970,-0.227020,45
1,9.9530,0.601959,0.750565,-0.075562,45
1,9.9739,0.863571,0.883850,0.097870,45
1,9.9882,1.214355,1.004044,0.204941,45
1,10.0036,1.603043,0.994629,0.331085,45
1,10.0186,2.537537,0.825653,0.309738,45
1,10.0388,3.320633,0.285858,0.599808,45
1,10.0539,3.191864,-0.496124,0.703934,46
1,10.0781,3.238403,-0.665207,0.679367,46
1,10.0845,3.412720,-0.629211,-0.065903,46
1,10.1044,2.820267,-1.034988,0.099838,46
1,10.1198,2.246689,-1.342194,0.226730,46
1,10.1343,1.940338,-1.498734,0.431534,46
1,10.1496,1.769424,-1.056427,0.138199,46
1,10.1770,2.027267,0.061081,0.078888,47
1,10.1865,1.982956,0.813080,-0.014130,47
1,10.1994,1.666519,0.925461,-0.432678,47
1,10.2149,1.481888,0.988647,0.013000,47
1,10.2344,1.768188,1.694656,0.072861,47
1,10.2503,0.604019,1.563126,0.125671,47
1,10.2649,-0.085342,1.319534,0.236588,47
1,10.2803,-0.361160,1.435120,0.431335,47
1,10.3005,-0.576889,1.350235,0.438644,47
1,10.3151,-0.974106,0.922607,0.497009,47
1,10.3305,-0.904327,0.305740,0.172363,47
1,10.3457,-0.239761,-0.101913,0.058624,48
1,10.3651,0.247879,-0.050735,0.025146,48
1,10.3803,0.093063,0.035355,-0.040588,48
1,10.6412,-0.226242,0.124283,0.047012,48
1,10.6451,-0.261597,0.313263,0.181381,48
1,10.6453,0.001938,0.388428,0.276077,48
1,10.6453,0.293365,0.321457,0.603165,48
1,10.6454,0.589432,0.341080,0.814270,48
1,10.6454,0.999741,0.584702,0.652252,48
1,10.6454,1.663666,0.800018,0.206421,48
1,10.6455,2.144913,0.643539,0.495789,48
1,10.6455,2.472839,0.007324,0.641220,48
1,10.6456,2.787537,-0.457321,0.655396,49
1,10.6456,2.866226,-0.542297,0.396912,49
1,10.6480,2.810516,-0.428131,0.151245,49
1,10.6482,2.925949,-0.205627,0.066330,49
1,10.6482,2.591629,-0.216919,0.044647,49
1,10.6483,2.565643,0.407272,-0.039078,49
1,10.6483,3.170792,1.075760,-0.365417,49
1,10.6565,1.823090,0.357101,-0.289001,49
1,10.6718,1.592484,0.164902,0.257629,49
1,10.6916,1.097046,0.086960,0.869827,49
1,10.7066,0.883026,0.270340,0.974304,49
1,10.7233,0.712357,0.614685,0.719330,49
1,10.7371,0.348328,1.157959,0.547989,49
1,10.7571,-0.139374,1.763809,0.010376,49
1,10.7747,-0.683167,2.351837,0.448471,49
1,10.7872,-0.772537,0.697556,0.563065,49
1,10.8027,-1.241165,-0.074722,1.022018,50
1,10.8225,-0.756287,-0.233948,0.513290,50
1,10.8375,-0.344376,-0.047180,0.190689,50
1,10.8528,-0.363037,0.276230,-0.226166,50
1,10.8686,-0.496750,0.577637,-0.218124,50
1,10.8908,-0.513306,0.713821,-0.183578,50
1,10.9027,-0.260223,0.673340,-0.024323,50
1,10.9177,0.036438,0.632324,0.101257,50
1,10.9331,0.269684,0.736115,0.225510,50
1,10.9527,0.651794,1.024979,0.207092,50
1,10.9684,1.329086,1.335983,0.266556,50
1,10.9851,1.978241,1.295120,0.639053,50
1,11.0001,2.687958,0.752731,0.991806,50
1,11.0184,3.777588,0.025955,1.033295,50
1,11.0335,3.784058,-0.595856,1.211990,51
1,11.0486,3.311340,-0.646133,0.771927,51
1,11.0640,2.896103,-0.652161,0.487885,51
1,11.0836,2.591721,-0.796707,0.259811,51
1,11.0988,2.339783,-0.925949,0.174683,51
1,11.1141,2.522537,-0.158539,0.353210,51
1,11.1317,2.613281,0.448151,0.093048,52
1,11.1487,2.110474,0.680267,-0.513260,52
1,11.1640,2.631027,1.847076,-0.449905,52
1,11.1805,1.460571,1.707199,-0.141602,52
1,11.1943,0.665131,1.155762,0.133301,52
1,11.2142,0.138947,0.674179,0.415436,52
1,11.2295,0.008514,0.550278,0.694199,52
1,11.2450,-0.093445,0.810638,0.783417,52
1,11.2599,-0.687531,1.418137,0.587463,52
1,11.2795,-1.300308,1.537247,0.284409,52
1,11.2947,-1.568146,1.001541,0.321747,52
1,11.3099,-0.517303,0.280930,0.291382,52
1,11.3251,0.170731,0.143356,-0.496368,52
1,11.3449,0.231003,-0.046707,-0.698013,52
1,11.3601,0.138351,-0.156876,-0.768478,53
1,11.3758,0.261276,0.075775,-0.726501,53
1,11.3905,0.391785,0.426910,-0.630096,53
1,11.4101,0.414520,0.707184,-0.358170,53
1,11.4252,0.482101,0.947540,-0.116486,53
1,11.4405,0.595291,0.937424,-0.045151,53
1,11.4558,0.766205,0.884521,0.064560,53
1,11.4757,1.147644,0.858704,0.224304,53
1,11.4907,1.582611,0.806198,0.458771,53
1,11.5059,2.335114,0.658936,0.546722,53
1,11.5209,3.399933,0.202621,0.828598,53
1,11.5411,3.511932,-0.608627,0.945862,54
1,11.5564,3.442139,-0.882721,0.907883,54
1,11.5756,3.423294,-0.780548,0.444077,54
1,11.5863,2.689331,-0.801178,0.104416,54
1,11.6061,2.213089,-0.886246,0.084320,54
1,11.6214,1.799255,-0.836029,0.244644,54
1,11.6366,2.050583,-0.025452,-0.352829,54
1,11.6521,1.653397,0.563873,-0.216354,55
1,11.6750,1.462021,1.109131,-0.337173,55
1,11.6873,1.245728,1.317825,-0.518753,55
1,11.7018,1.173737,1.210541,-0.480286,55
1,11.7174,0.611511,0.877960,0.036163,55
1,11.7371,0.235458,0.821808,0.262970,55
1,11.7530,-0.103546,0.993500,0.084213,55
1,11.7673,-0.671692,1.349380,0.039612,55
1,11.7828,-1.169434,1.364105,0.171677,55
1,11.8025,-1.388275,0.886856,0.178864,55
1,11.8173,-0.820786,0.344406,0.033295,55
1,11.8327,-0.277649,-0.044281,0.071686,55
1,11.8480,0.072433,-0.460220,0.171906,56
1,11.8682,0.224686,-0.753036,0.632904,56
1,11.8828,0.220047,-0.479004,0.997131,56
1,11.8978,0.354950,-0.006668,0.462280,56
1,11.9131,0.657623,0.437088,0.533997,56
1,11.9386,1.427673,0.865570,0.565811,56
1,11.9482,2.306580,0.855057,0.283859,56
1,11.9634,2.574432,0.109863,0.388977,56
1,11.9784,2.638321,-0.400726,0.381897,57
1,11.9979,2.602203,-0.090637,0.150040,57
1,12.0132,2.313263,0.142090,-0.058350,57
1,12.0282,2.209229,0.118240,-0.074066,57
1,12.0434,2.052124,-0.533615,-0.004227,57
1,12.0635,1.821625,-0.753830,0.287811,57
1,12.0786,2.382538,-0.432266,0.512772,57
1,12.0938,2.081497,-0.142700,0.522263,57
1,12.1094,1.941818,0.299271,0.437286,58
1,12.1290,1.462799,0.643768,0.574478,58
1,12.1445,1.225388,0.834702,0.769943,58
1,12.1593,0.923813,0.801392,0.757721,58
1,12.1788,0.607620,0.853317,0.599503,58
1,12.1941,0.099991,1.083557,0.482590,58
1,12.2092,-0.565308,1.386536,0.074310,58
1,12.2244,-1.172058,1.359131,-0.140579,58
1,12.2400,-1.133148,0.776566,-0.277435,58
1,12.2595,-0.119385,0.144882,-0.097626,58
1,12.2770,0.215530,-0.125198,-0.204880,59
1,12.2897,0.096481,-0.000473,-0.144104,59
1,12.3048,0.151947,0.307129,-0.256195,59
1,12.3247,0.172516,0.629211,-0.295914,59
1,12.3399,0.242401,0.813171,-0.201462,59
1,12.3550,0.513809,0.844238,-0.080917,59
1,12.3751,0.773315,0.807968,0.069351,59
1,12.3930,0.981110,0.757401,0.240097,59
1,12.4055,1.190216,0.668686,0.454681,59
1,12.4213,1.534424,0.543884,0.487320,59
1,12.4366,2.120834,0.399658,0.593018,59
1,12.4553,2.711929,0.057373,1.068726,59
1,12.4753,2.942490,-0.471130,1.501526,60
1,12.4856,2.790253,-0.799362,1.236862,60
1,12.5019,2.499512,-0.542877,0.851364,60
1,12.5203,2.233887,-0.190414,0.845306,60
1,12.5358,2.149414,0.079895,1.055908,60
1,12.5509,2.062531,0.187195,0.918808,60
1,12.5664,1.963745,-0.191315,0.532349,60
1,12.5864,1.369858,-0.222748,0.381943,60
1,12.6017,1.746674,0.548050,0.214188,61
1,12.6197,1.636246,0.994247,0.395920,61
1,12.6314,1.495987,1.302505,0.006683,61
1,12.6516,1.246552,1.325302,-0.193924,61
1,12.6666,0.784378,1.126724,-0.057144,61
1,12.6819,0.468872,1.225143,0.021286,61
1,12.6970,-0.130417,1.417633,0.014999,61
1,12.7172,-0.892380,1.461182,0.038162,61
1,12.7325,-1.583313,1.122025,0.224701,61
1,12.7471,-1.394318,0.541534,0.421127,61
1,12.7623,-0.383728,-0.032547,0.280945,61
1,12.7827,-0.041306,-0.207703,0.231247,62
1,12.7970,-0.036880,-0.035522,0.397705,62
1,12.8121,-0.108139,0.322357,0.401871,62
1,12.8274,-0.082932,0.891937,0.443527,62
1,12.8470,0.224182,1.453308,0.214203,62
1,12.8624,0.719574,1.423584,0.005005,62
1,12.8777,1.060303,0.952026,0.162369,62
1,12.8931,1.408203,0.604355,0.220566,62
1,12.9128,1.893570,0.375198,0.268784,62
1,12.9277,2.403992,0.113571,0.361557,62
1,12.9429,2.765656,-0.149841,0.674606,63
1,12.9581,3.107147,-0.078125,0.392914,63
1,12.9778,3.114822,-0.133301,-0.233887,63
1,12.9931,2.733459,-0.558350,-0.451370,63
1,13.0084,2.273666,-1.033417,-0.269836,63
1,13.0239,2.332321,-1.357788,0.064392,63
1,13.0435,2.211090,-1.414444,0.155106,63
1,13.0585,2.053192,-0.810989,0.292953,63
1,13.0786,2.009262,0.149963,0.106705,64
1,13.0884,1.764481,0.812363,-0.209457,64
1,13.1082,1.288147,0.815628,-0.415329,64
1,13.1235,0.919495,0.561829,-0.205063,64
1,13.1387,0.578537,0.549683,0.174591,64
1,13.1537,0.249588,0.737854,0.330139,64
1,13.1744,-0.060364,1.120926,0.303986,64
1,13.1891,-0.548203,1.476700,0.142532,64
1,13.2040,-0.952957,1.226669,0.289261,64
1,13.2194,-0.831650,0.702011,0.171936,64
1,13.2396,-0.096909,0.438583,0.136612,64
1,13.2545,0.275192,-0.028030,-0.171143,64
1,13.2776,-0.029587,0.090683,-0.036926,64
1,13.2850,-0.003082,0.586868,-0.045105,64
1,13.3053,0.129837,0.996735,-0.047913,64
1,13.3202,0.293900,0.828934,-0.135742,64
1,13.3351,0.591461,0.519928,0.027832,64
1,13.3515,0.972458,0.453156,0.316788,64
1,13.3767,1.585999,0.555923,0.477005,64
1,13.3852,2.390625,0.484802,0.546860,64
1,13.4010,2.720444,0.059036,0.492523,64
1,13.4177,2.738007,-0.593826,0.365417,65
1,13.4351,3.098343,-1.166321,0.677292,65
1,13.4504,3.035492,-1.459763,0.544495,65
1,13.4657,2.544952,-1.189697,0.225327,65
1,13.4807,2.203476,-1.118683,0.244720,65
1,13.5006,1.891739,-1.039139,0.203217,65
1,13.5165,1.865509,-0.443100,0.291962,65
1,13.5308,2.054199,-0.006912,0.261139,65
1,13.5465,1.795380,0.231049,0.101303,66
1,13.5655,1.714691,0.458542,-0.008392,66
1,13.5807,1.409103,0.536621,-0.095200,66
1,13.5958,1.120911,0.797211,0.027252,66
1,13.6114,0.833145,1.196259,0.102737,66
1,13.6312,0.177643,1.250717,0.181488,66
1,13.6462,-0.545273,1.143845,0.037125,66
1,13.6615,-0.995346,1.137451,0.103104,66
1,13.6790,-1.174591,0.970139,0.076447,66
1,13.6964,-0.537842,0.635284,-0.132065,66
1,13.7116,0.202530,0.487396,-0.151947,66
1,13.7266,0.211365,0.394745,-0.098221,66
1,13.7419,-0.051849,0.298782,-0.148071,66
1,13.7615,-0.067078,0.390991,0.060440,66
1,13.7768,0.127914,0.611969,0.189667,66
1,13.7920,0.324005,0.747040,0.327332,66
1,13.8073,0.405014,0.698212,0.469376,66
1,13.8272,0.534058,0.601761,0.601364,66
1,13.8422,0.882034,0.555283,0.865295,66
1,13.8586,1.415344,0.570953,0.973083,66
1,13.8757,2.020340,0.615921,0.608353,66
1,13.8923,2.260895,0.539124,0.469208,66
1,13.9077,2.700317,0.119904,0.469009,66
1,13.9229,2.884583,-0.519135,0.445465,67
1,13.9378,2.586273,-0.687408,0.112167,67
1,13.9576,2.291901,-0.104080,-0.233627,67
1,13.9758,2.362457,0.485687,-0.246368,67
1,13.9880,2.317276,0.643539,-0.055008,67
1,14.0033,2.101532,0.369995,0.175323,67
1,14.0232,2.194458,0.019287,0.192276,67
1,14.0385,1.555695,-0.351334,0.007446,68
1,14.0535,1.749313,0.960526,0.272385,68
1,14.0759,2.048859,2.023514,-0.116989,68
1,14.0885,0.647614,1.342804,0.099411,68
1,14.1032,0.438828,0.813553,0.973923,68
1,14.1192,0.884247,0.532928,1.073364,68
1,14.1341,0.838333,0.335785,0.946121,68
1,14.1537,0.370956,0.743210,0.766220,68
1,14.1777,-0.177689,1.149948,0.667206,68
1,14.1852,-1.036026,1.102356,0.212372,68
1,14.1995,-1.691986,0.956436,-0.235260,68
1,14.2187,-0.825134,0.357452,-0.278000,68
1,14.2342,0.057297,-0.225159,-0.211700,69
1,14.2491,0.165161,-0.305283,0.257370,69
1,14.2646,0.044373,0.074127,0.361145,69
1,14.2851,-0.064407,0.606964,0.305984,69
1,14.3002,-0.112076,0.911697,0.240631,69
1,14.3153,0.118118,0.872864,0.345306,69
1,14.3297,0.457230,0.671112,0.537018,69
1,14.3499,0.864883,0.555740,0.659714,69
1,14.3652,1.355179,0.544525,0.867950,69
1,14.3798,2.101624,0.634979,0.535950,69
1,14.3951,2.769730,0.481537,0.481979,69
1,14.4151,2.872070,0.001083,0.531830,69
1,14.4317,3.155792,-0.340363,0.423615,70
1,14.4450,3.101440,-0.602188,0.505325,70
1,14.4606,2.624039,-0.331100,0.309174,70
1,14.4802,2.154282,0.037338,0.046738,70
1,14.4957,1.788681,0.309799,0.017746,70
1,14.5107,2.027420,0.707642,-0.052795,70
1,14.5257,1.542480,0.673508,-0.134109,70
1,14.5453,1.376724,0.724289,-0.039642,70
1,14.5606,1.104156,0.769470,0.072372,70
1,14.5758,0.841400,0.789459,0.163528,70
1,14.5909,0.515762,0.764008,0.309204,70
1,14.6106,0.212418,0.660294,0.513535,70
1,14.6258,-0.093552,0.637390,0.710785,70
1,14.6410,-0.371307,0.633377,0.771820,70
1,14.6560,-0.674332,0.678360,0.801636,70
1,14.6763,-0.913986,0.772247,0.581268,70
1,14.6921,-0.582413,0.652695,0.216721,70
1,14.7062,-0.132553,0.427917,0.141235,70
1,14.7213,0.031281,0.228180,-0.098068,70
1,14.7411,0.043350,0.151245,-0.199753,70
1,14.7563,0.143326,0.316025,-0.154358,70
1,14.7718,0.324936,0.562668,-0.023880,70
1,14.7866,0.499054,0.902771,0.147552,70
1,14.8064,0.695175,1.135239,0.226425,70
1,14.8218,0.969254,0.981049,0.212189,70
1,14.8367,1.350983,0.686447,0.364655,70
1,14.8518,1.948410,0.385605,0.540161,70
1,14.8726,2.571304,0.028580,0.740494,70
1,14.8873,2.990280,-0.394562,0.671875,71
1,14.9020,3.050308,-0.762253,0.579132,71
1,14.9172,2.770889,-0.978775,0.292007,71
1,14.9370,2.515762,-0.980682,0.051865,71
1,14.9523,2.277435,-0.987686,-0.060287,71
1,14.9673,1.801178,-0.819443,0.436249,71
1,14.9830,2.339523,0.027191,-0.054245,71
1,15.0025,1.761368,0.284897,-0.315292,72
1,15.0178,1.286011,0.236664,-0.137543,72
1,15.0326,1.689331,0.656586,-0.698822,72
1,15.0484,1.055038,0.584534,-1.060089,72
1,15.0683,0.538223,0.824081,-0.610519,72
1,15.0835,0.257950,1.080627,-0.230087,72
1,15.0981,-0.006760,1.380157,-0.144516,72
1,15.1135,-0.323166,1.300674,-0.025726,72
1,15.1337,-0.445145,0.800156,0.189301,72
1,15.1486,-0.292664,0.279221,0.343796,72
1,15.1639,-0.030853,0.215744,0.524750,72
1,15.1790,0.046082,0.486526,0.222183,72
1,15.1992,-0.089325,0.533783,0.041428,72
1,15.2141,0.014771,0.440292,-0.048492,72
1,15.2290,0.274033,0.313004,-0.091278,72
1,15.2445,0.437775,0.367508,0.213516,72
1,15.2644,0.671906,0.569626,0.353943,72
1,15.2793,0.915329,0.733948,0.379257,72
1,15.2946,1.200455,0.746613,0.444168,72
1,15.3093,1.670456,0.582748,0.599854,72
1,15.3291,2.350983,0.260025,0.642593,72
1,15.3444,2.833588,-0.336365,0.671738,73
1,15.3595,2.753342,-0.919449,0.796280,73
1,15.3760,2.944077,-1.042099,0.236206,73
1,15.3944,2.781799,-1.076752,-0.086533,73
1,15.4098,2.323669,-1.262756,0.056198,73
1,15.4248,1.957672,-1.129395,0.146652,73
1,15.4399,1.616104,-0.215378,0.225769,73
1,15.4599,2.687088,1.256622,0.075775,74
1,15.4749,1.778366,0.725235,-0.235306,74
1,15.4902,1.528580,0.084686,-0.128479,74
1,15.5052,1.848831,0.122284,0.019089,74
1,15.5251,1.491943,0.614761,-0.145401,74
1,15.5402,1.031097,0.968796,0.034378,74
1,15.5553,0.598557,1.040588,0.114380,74
1,15.5754,0.134781,0.942017,0.198242,74
1,15.5905,-0.173035,0.864624,0.309799,74
1,15.6056,-0.320908,0.712585,0.421677,74
1,15.6208,-0.523407,0.588013,0.504868,74
1,15.6359,-0.705811,0.586975,0.329758,74
1,15.6557,-0.707779,0.660049,0.057953,74
1,15.6749,-0.260437,0.395691,-0.226028,74
1,15.6861,-0.022186,0.081192,-0.077652,74
1,15.7022,0.040268,-0.096863,0.104111,75
1,15.7215,0.016861,0.054321,0.231995,75
1,15.7364,0.007385,0.472656,0.236847,75
1,15.7516,0.074005,0.972214,0.154999,75
1,15.7667,0.313797,1.157471,0.080475,75
1,15.7870,0.673447,0.877975,0.246201,75
1,15.8024,1.262711,0.610321,0.451691,75
1,15.8172,1.995468,0.343872,0.689941,75
1,15.8320,2.417236,0.062500,1.002991,75
1,15.8518,2.596832,0.166016,0.721252,75
1,15.8691,2.795197,0.239044,0.302490,75
1,15.8821,2.745453,-0.190323,0.161377,76
1,15.8971,2.496109,-0.499969,0.025131,76
1,15.9168,2.501022,-0.319885,-0.141342,76
1,15.9321,2.388214,-0.379791,-0.127777,76
1,15.9474,2.069168,-0.078659,0.399414,76
1,15.9634,2.481415,1.007507,0.118805,77
1,15.9825,1.883698,1.269562,-0.235367,77
1,15.9977,1.207214,0.644211,-0.114655,77
1,16.0128,1.056732,0.107162,0.413727,77
1,16.0279,1.035263,0.023575,0.814148,77
1,16.0477,1.014496,0.497192,0.614670,77
1,16.0630,0.828659,1.160324,0.298752,77
1,16.0780,0.357483,1.615448,0.264587,77
1,16.0929,-0.232086,1.204819,0.385681,77
1,16.1128,-0.632065,0.583160,0.863327,77
1,16.1279,-0.686371,0.110229,1.072815,77
1,16.1432,-0.633652,-0.032837,0.910980,77
1,16.1585,-0.282379,0.111435,0.472549,77
1,16.1783,-0.023712,0.146255,0.104858,77
1,16.1937,-0.087494,0.214737,0.139801,77
1,16.2087,-0.162201,0.291611,0.078751,77
1,16.2239,-0.098343,0.449493,0.084839,77
1,16.2437,0.110886,0.569366,0.041702,77
1,16.2588,0.241943,0.599655,0.082520,77
1,16.2754,0.314392,0.652420,0.231049,77
1,16.2894,0.452179,0.782944,0.316895,77
1,16.3092,0.771957,0.870331,0.277481,77
1,16.3245,1.348740,0.826630,0.139496,77
1,16.3395,1.938141,0.698807,0.322845,77
1,16.3552,2.284821,0.371201,0.567566,77
1,16.3757,2.427429,0.178940,0.589081,77
1,16.3896,2.813660,0.208496,0.478394,77
1,16.4048,3.036240,-0.018021,0.326370,77
1,16.4200,2.679153,-0.395813,0.217346,78
1,16.4396,2.381805,-0.524521,0.086365,78
1,16.4550,2.375717,-0.590576,0.003235,78
1,16.4771,2.111801,-0.299576,0.236252,78
1,16.4855,2.517334,0.463379,0.117630,78
1,16.5051,1.975906,0.364426,-0.021942,78
1,16.5202,1.820297,0.033310,0.010666,78
1,16.5353,1.831512,-0.085907,0.056534,79
1,16.5519,1.854126,0.307922,-0.015320,79
1,16.5760,1.586044,0.870911,-0.025055,79
1,16.5860,1.246323,1.094879,0.069702,79
1,16.6009,0.613083,0.685791,0.178741,79
1,16.6182,0.367508,0.380936,0.319443,79
1,16.6356,0.431564,0.476105,0.360107,79
1,16.6510,0.416855,0.841812,0.324997,79
1,16.6660,0.093307,1.109573,0.370239,79
1,16.6813,-0.484818,1.203522,0.229172,79
1,16.7011,-0.892166,1.101395,0.050430,79
1,16.7161,-0.928055,0.796509,-0.150269,79
1,16.7317,-0.438721,0.302155,-0.179810,79
1,16.7475,0.020920,-0.312378,-0.386063,80
1,16.7664,0.073486,-0.640991,-0.387344,80
1,16.7815,0.145493,-0.436646,-0.309875,80
1,16.7973,0.278366,-0.026917,-0.346878,80
1,16.8120,0.283081,0.348236,-0.195206,80
1,16.8324,0.343506,0.706741,-0.017456,80
1,16.8473,0.601425,0.968674,0.153961,80
1,16.8619,1.006638,1.067276,0.171677,80
1,16.8788,1.546188,1.176819,0.242477,80
1,16.9018,2.155823,1.142532,0.182968,80
1,16.9120,2.438766,0.834976,0.165909,80
1,16.9272,2.590256,0.460770,0.147690,80
1,16.9424,2.944000,0.139771,0.265259,80
1,16.9622,2.958435,-0.148102,0.239929,81
1,16.9777,2.830078,-0.057846,-0.223785,81
1,16.9930,2.284286,-0.200653,-0.369751,81
1,17.0078,1.933609,-0.102753,-0.429443,81
1,17.0275,1.682755,0.163330,-0.413757,81
1,17.0429,1.341934,0.256531,-0.368454,81
1,17.0578,1.151871,0.158142,-0.280869,81
1,17.0749,1.103378,0.158981,-0.319305,81
1,17.0927,0.940338,0.272614,-0.369888,81
1,17.1079,0.764206,0.454758,-0.397156,81
1,17.1230,0.733627,0.625061,-0.435471,81
1,17.1384,0.725159,0.702713,-0.408600,81
1,17.1585,0.720551,0.679123,-0.363983,81
1,17.1835,0.650879,0.656265,-0.358932,81
1,17.1883,0.616760,0.692978,-0.357864,81
1,17.2035,0.587051,0.682770,-0.333771,81
1,17.2234,0.573578,0.579163,-0.314041,81
1,17.2387,0.560944,0.412415,-0.323944,81
1,17.2539,0.540894,0.299408,-0.319824,81
1,17.2690,0.522629,0.208191,-0.349380,81
1,17.2892,0.513214,0.133667,-0.363083,81
1,17.3043,0.514648,0.055405,-0.380539,81
1,17.3193,0.538330,0.031219,-0.389221,81
1,17.3343,0.567169,0.079147,-0.441101,81
1,17.3542,0.584366,0.171524,-0.605545,81
1,17.3765,0.617630,0.242401,-0.703705,81
1,17.3851,0.653687,0.233368,-0.742706,81
1,17.3996,0.693008,0.322845,-0.750214,81
1,17.4195,0.668854,0.387207,-0.838760,81
1,17.4347,0.694443,0.391754,-0.901642,81
1,17.4500,0.710480,0.403488,-0.888336,81
1,17.4651,0.646652,0.381012,-0.886993,81
1,17.4850,0.611496,0.301620,-0.855988,81
1,17.4999,0.582626,0.233063,-0.821350,81
1,17.5152,0.533112,0.171265,-0.786499,81
1,17.5303,0.472000,0.149841,-0.767288,81
1,17.5500,0.451050,0.137405,-0.751038,81
1,17.5651,0.438385,0.106323,-0.735367,81
1,17.5807,0.426773,0.103806,-0.747864,81
1,17.5956,0.402740,0.077362,-0.750366,81
1,17.6154,0.380600,0.034500,-0.792450,81
1,17.6305,0.372986,-0.027908,-0.768616,81
1,17.6457,0.398026,-0.020142,-0.790390,81
1,17.6607,0.399185,-0.011276,-0.827255,81
1,17.6809,0.401291,-0.049332,-0.837997,81
1,17.6965,0.394760,-0.069443,-0.856888,82
1,17.7109,0.410995,-0.091827,-0.848083,82
1,17.7261,0.414444,-0.127594,-0.855560,82
1,17.7463,0.410828,-0.182587,-0.841141,82
1,17.7613,0.388123,-0.227859,-0.829849,82
1,17.7769,0.345200,-0.252319,-0.829788,82
1,17.7916,0.347977,-0.257263,-0.825317,82
1,17.8111,0.335861,-0.254684,-0.870361,82
1,17.8265,0.343201,-0.456879,-0.713333,82
1,17.8416,0.390747,-0.316895,-0.744064,82
1,17.8567,0.336273,-0.238739,-0.814545,82
1,17.8765,0.348267,-0.234818,-0.805725,82
1,17.8918,0.308243,-0.259155,-0.831451,82
1,17.9069,0.260696,-0.291489,-0.828415,82
1,17.9220,0.235672,-0.283325,-0.850647,82
1,17.9421,0.190475,-0.251770,-0.874390,82
1,17.9568,0.225235,-0.269287,-0.882935,82
1,17.9768,0.210022,-0.289398,-0.891129,82
1,17.9879,0.208221,-0.314728,-0.889603,82
1,18.0071,0.206207,-0.320221,-0.901154,82
1,18.0280,0.215179,-0.344330,-0.899414,82
1,18.0376,0.244644,-0.337631,-0.927704,82
1,18.0525,0.293015,-0.305649,-0.953873,82
1,18.0752,0.371063,-0.265030,-0.986221,82
1,18.0891,0.253571,-0.242126,-1.028793,82
1,18.1027,0.227249,-0.253876,-0.985519,82
1,18.1183,0.197723,-0.226639,-0.987152,82
1,18.1376,0.190704,-0.237228,-0.950531,82
1,18.1529,0.148285,-0.246841,-0.924484,82
1,18.1680,0.148834,-0.259491,-0.901657,82
1,18.1835,0.109222,-0.282654,-0.896561,82
1,18.2038,0.091187,-0.284821,-0.900299,82
1,18.2185,0.062607,-0.280930,-0.919907,82
1,18.2335,0.061371,-0.267212,-0.936905,82
1,18.2486,0.049011,-0.268814,-0.952972,82
1,18.2682,0.022751,-0.272461,-0.952667,82
1,18.2841,0.070938,-0.279678,-0.973297,82
1,18.2989,0.036865,-0.270248,-0.968033,82
1,18.3139,0.032578,-0.261917,-0.965378,82
1,18.3336,0.034775,-0.261017,-0.970535,82
1,18.3487,0.028625,-0.275513,-0.952179,82
1,18.3638,0.017548,-0.283340,-0.941162,82
